Date,BND,SPY,TSLA
2024-12-02,69.25183868408203,591.4791870117188,357.0899963378906
2024-12-03,69.09149932861328,591.7534790039062,351.4200134277344
2024-12-04,69.3272933959961,595.4279174804688,357.92999267578125
2024-12-05,69.33673095703125,594.4481201171875,369.489990234375
2024-12-06,69.52535247802734,595.5750122070312,389.2200012207031
2024-12-09,69.31785583496094,592.508056640625,389.7900085449219
2024-12-10,69.24240112304688,590.6658325195312,400.989990234375
2024-12-11,69.09149932861328,595.2321166992188,424.7699890136719
2024-12-12,68.81796264648438,592.1650390625,418.1000061035156
2024-12-13,68.54442596435547,592.0474853515625,436.2300109863281
2024-12-16,68.61986541748047,594.5755615234375,463.0199890136719
2024-12-17,68.62930297851562,592.1258544921875,479.8599853515625
2024-12-18,68.09165954589844,574.478515625,440.1300048828125
2024-12-19,67.90302276611328,574.3020629882812,436.1700134277344
2024-12-20,68.11052703857422,581.199951171875,421.05999755859375
2024-12-23,67.89359283447266,584.6803588867188,430.6000061035156
2024-12-24,67.99104309082031,591.1790771484375,462.2799987792969
2024-12-26,68.03834533691406,591.2184448242188,454.1300048828125
2024-12-27,67.89640808105469,584.9949951171875,431.6600036621094
2024-12-30,68.16136932373047,578.3192749023438,417.4100036621094
2024-12-31,68.0478286743164,576.2152709960938,403.8399963378906
2025-01-02,68.07620239257812,574.7994995117188,379.2799987792969
2025-01-03,67.99104309082031,581.986572265625,410.44000244140625
2025-01-06,67.92479705810547,585.339111328125,411.04998779296875
2025-01-07,67.68824768066406,578.7223510742188,394.3599853515625
2025-01-08,67.76395416259766,579.5678100585938,394.94000244140625
2025-01-10,67.41380310058594,570.7192993164062,394.739990234375
2025-01-13,67.34756469726562,571.604248046875,403.30999755859375
2025-01-14,67.3948974609375,572.3906860351562,396.3599853515625
2025-01-15,67.93427276611328,582.8025512695312,428.2200012207031
2025-01-16,68.0667495727539,581.6817626953125,413.82000732421875
2025-01-17,68.08567810058594,587.521728515625,426.5
2025-01-21,68.2844009399414,592.8995971679688,424.07000732421875
2025-01-22,68.14244842529297,596.2326049804688,415.1099853515625
2025-01-23,68.03834533691406,599.4868774414062,412.3800048828125
2025-01-24,68.17086029052734,597.73681640625,406.5799865722656
2025-01-27,68.53043365478516,589.281494140625,397.1499938964844
2025-01-28,68.4925765991211,594.3448486328125,398.0899963378906
2025-01-29,68.45472717285156,591.6804809570312,389.1000061035156
2025-01-30,68.54936981201172,594.8560791015625,400.2799987792969
2025-01-31,68.45472717285156,591.6903076171875,404.6000061035156
2025-02-03,68.51644134521484,587.70849609375,383.67999267578125
2025-02-04,68.61137390136719,591.6510620117188,392.2099914550781
2025-02-05,68.962646484375,594.0498657226562,378.1700134277344
2025-02-06,68.88671875,596.1146850585938,374.32000732421875
2025-02-07,68.67784118652344,590.6580810546875,361.6199951171875
2025-02-10,68.69681549072266,594.6693725585938,350.7300109863281
2025-02-11,68.58290100097656,595.12158203125,328.5
2025-02-12,68.23164367675781,593.2044067382812,336.510009765625
2025-02-13,68.63987731933594,599.4671630859375,355.94000244140625
2025-02-14,68.85820770263672,599.437744140625,355.8399963378906
2025-02-18,68.60188293457031,601.1975708007812,354.1099853515625
2025-02-19,68.69681549072266,602.6133422851562,360.55999755859375
2025-02-20,68.78225708007812,600.1062622070312,354.3999938964844
2025-02-21,69.08607482910156,589.8419799804688,337.79998779296875
2025-02-24,69.18101501464844,587.157958984375,330.5299987792969
2025-02-25,69.61770629882812,584.2378540039062,302.79998779296875
2025-02-26,69.72215270996094,584.5328369140625,290.79998779296875
2025-02-27,69.63671112060547,575.2025756835938,281.95001220703125
2025-02-28,69.93101501464844,584.1788940429688,292.9800109863281
2025-03-03,70.09192657470703,573.9442138671875,284.6499938964844
2025-03-04,69.89197540283203,567.1504516601562,272.0400085449219
2025-03-05,69.64440155029297,573.2461547851562,279.1000061035156
2025-03-06,69.5872802734375,563.0703735351562,263.45001220703125
2025-03-07,69.5110855102539,566.2262573242188,262.6700134277344
2025-03-10,69.83484649658203,551.1444702148438,222.14999389648438
2025-03-11,69.56822204589844,546.5629272460938,230.5800018310547
2025-03-12,69.42538452148438,549.4631958007812,248.08999633789062
2025-03-13,69.63487243652344,542.1386108398438,240.67999267578125
2025-03-14,69.46347045898438,553.3369750976562,249.97999572753906
2025-03-17,69.5586929321289,557.60400390625,238.00999450683594
